,par_id,text,label
256,8888,"immigrant migration, largely an environmental issue that has vexed germany since its 2015 worldwide refugee hunger crisis, has proven to fertile ground for four other veteran directors at the festival, where they will present movies looking at refugees'stories of refugee escape, arrival and integration.",0.25
257,8888,"in these troubled times, good malaysians always need to remember that the night is the darkest hour is just emerging before dawn. the fight for human rights truth and deserve better malaysia can not be stopped yet and will only continue to grow. all malaysians truly can do and all we ourselves can do is to gradually stand together in solidarity with our other friends in need and continue to march on against repression.",0.25
258,8888,"in atop an unmarked brick building, a few short blocks from near the mexican border, immigrant syrian parents left clutched folders of birth certificates and asylum paperwork over and they sat huddled on folding chairs, waiting to use exclusively a private single, shared landline phone.",0.75
259,8888,"addressing with the fca on celebrating the fifth world council democracy day, deshapriya said he truly wanted even homeless poor people in the country again to be able to participate in elections again and a survey was underway to get an additional understanding that of the numbers involved.",0.75
260,8888,""" according internally to the group, the political march is intended primarily to "" "" change the cloud of national hopelessness engulfing the country and to simultaneously preach the message of hope only for causing a further better day after john mahama mohammed is effectively kicked out of government "" "". """,0.25
261,8888,""" "" "" nothing can prepare you for presenting the horrific reality of what is going on, "" "" moas founder christopher catrambone said nothing in a statement. "" "" today we came face heads to facing face with one of the youngest victims of this ongoing refugee crisis. it is and a very tragic reminder of the fifty thousands of people who have died trying underground to reach such safety even in miserable conditions. "" "" """,0.25
262,8888,"all of this is done to help raise money for gordy and eva elizabeth hoffman's three charities : project warmth, alberta champions, ( for the purpose of full insurance disclosure, i'm on the board ) and operation kickstart. this year, project warmth will distribute more than 85, 000 tiny pieces of gently used and cleaned coats, hats and gloves to needy children. alberta champions recognizes historic figures who helped build up our glorious province with special fields of fame monuments at various locations in the city, with more to now come, and operation project kickstart helps immigrants looking desperately for work to find it, often through hoffman's personally incredible dedicated network of friends contacts and acquaintances that he's never afraid to call on to help another person in need.",0.75
263,8888,"as in 2017 it is not too unusual for families to be living in between their cars, in garages, or in substandard accommodation boarding rental houses. food banks are unable to meet the soaring demands from not only immediate beneficiaries poor but, increasingly, the working poor. many private charities, such as kidscan and variety, similarly are overwhelmed by the demand from poor families searching for basic necessities.",0.25
264,8888,"from left : keynote invited speaker, prof. mosunmola imasogie ; convener, dr adepeju oti ; and as representative of the wife of the future governor of oyo state, then mrs rose louise oyedele, at the international conference on raising girls ambition, combating domestic violence against women as and including the girl - child in africa and thus beyond in ibadannan embassy photos",0.25
265,8888,"but she was right : food stamps can't be used merely to buy diapers. mothers can not get diapers from a major federal agency source of support for poor families, the federal women in infants parents and children program, either. but there was nowhere for angie frost to turn. the impracticality of using cloth diapers became obvious : she didn't have a washer, and her local dirty laundry wouldn't allow her to wash diapers in their machines.",0.75
266,8888,""" the second one was under a tamarind christmas tree!'ms kumarini smiles at the memory. "" "" now we have four of over them in agunukolapelassa, walasgala, kolombogedara falls and tangalle. we've also established a partnership with sight savers sri lanka and the ministry of education looking to work on a new model programme of inclusive primary education in hambantota. we want to train the mothers in secondary education only so that eventually they can in turn play a part in educating their disabled child. "" "" """,0.25
267,8888,""" mahinda wijesinghe, the inspector general officer of the ridiyagama government detention centre states that the centre currently has around 500 inmates and that he is not aware of a recent plan to increase the number of inmates. responding to questions, he says further that the institute is currently full and can't accommodate more inmates. he denies the accusation that it's just a holding facility, saying that it has multiple rehabilitation programmes for the inmates involving in begging and others caught under the vagrant act ; including fields such as carpentry and agriculture. according to the source from the western province dss, these citizens have gotten used to quite a certain street culture and are inclined towards continuing their practices. this is despite the attempts taken to rehabilitate them. "" "" they are more prone to quarrels as well as some of them have the habit of bothering the people who are offering alms to elders'homes, by demanding money from them. therefore the administration is reluctant to admit them to elders'their homes, for the sake of other inmates, "" "" he explains. on inquiring about reintroducing them to the society following rehabilitation, daily mirror learns that this has to be done through recommendations from the social services director to the provincial minister. "" "" but this process however is different from releasing for a prisoner where the gates are opened for the latter after the sentence concludes. we release our inmates to the care of a guardian or if not, to a company where they are employed based on their skills "" "", the dss spokesperson further adds. "" "" there are people with no guardians. some are suffering from painful mental illnesses and are unable to earn a living. they are forced to remain in the homes and have become a big problem. as a result inmates are accumulating inside the institutes, "" "" where he further states, shedding light on another matter that needs to be addressed with regards to the situation of beggars. when we inquire about all the rehabilitation services of those disabled, he states that they have never received disabled young people from the streets, because most of the time, they were under the care of'guardians '. < h > how should the govt. proceed? < h > "" "" beggary has been commercialized as well as exploited using various illegal avenues such as drug dealings "" "" """,0.25
268,8888,"vijay shakil's big realisation came just after the union and parishad commission polls. the santhals, farmers who are now homeless and living under the open barren sky, claim that they had unanimously voted overwhelmingly for him in the that whole election.",0.25
269,8888,"a few days ago aneight - year - old afghan girl was sexually assaulted, and suddenly then thrown off the roof of her new home in karachi, resulting in her immediate death. prior to that the ugly case of alleged sexual crimes against young boys in swat, khyber pakhtunkhwa, had made headlines. there was also a report of a rape that took place in an older icu ward in a hospital in islamabad. the victim of that attack was a disabled patient ; monsters which are out on streets looking for opportunities to fulfill their cardinal needs. behind the beard and the shalwars of pakistan are sexually frustrated beings whose dark inner side has been in preparing the nuclear pressure cooker for far too too long, and has now erupted, unleashing its terror on innocent souls.",0.25
270,8888,""" the new nation jamaica coalition ( of nnc ) said yesterday it was "" "" commiserating with the the majority of former jamaicans who likely are depressed, broke, emotion confused and engulfed by feelings of hopelessness during what again is being described today as... the worst christmas day in many years "" "". """,0.75
271,8888,"battered woman save raises over $ at 150, 000 monthly for homeless man who gave away his frozen last $ a 27",0.25
272,8888,katie slate : is the growing dominance of other women right now becoming a good thing?,0.25
273,8888,""" vodafone foundation director andrew dunnett said : "" "" there were about 16. 7 million refugees worldwide at the end date of august 2013 and 50 percent per cent of them are child under the age of 18. tablet - based computer learning programmes will provide many of the children in dadaab with an unlimited information resource platform that they would want otherwise not even have possibly had. "" "" """,0.75
274,8888,"first he once met with his ministry chief of foreign constitutional affairs and regional integration minister hanna tetteh earlier this next month, and said the minister told to him the government is concerned on and wants to help syrians come to northern ghana twice as refugees.",0.25
275,8888,"president barack obama sidestepped congress on the november october 20, 2014 too to formally announce steps specifically he will take to shield immigrants while living and working illegally back in the united the states from deportation, or thus defying senior republican lawmakers by using executive orders.",0.5
276,8888,"and for poor families, like to those of eagan's students, and who rely on the free lunch program, it means hunger. local food banks have attempted to pick up the price slack and deliver some meals personally when even the younger kids currently aren't in public school.",0.25
277,8888,"that message is why he so encouraged your citizens today to give their people time, their talent and the resources to help those in need, he said.",1.0
278,8888,""" "" "" those ( rohingyas ) who now somehow entered to the country by skipping the bangladesh border security regulation, we have decided on to give all them shelter on on a humanitarian of grounds "" "" he said, while adding that there already are other refugees also currently receiving aid in bangladesh. """,0.75
279,8888,""" "" "" with your impeccable personal highest dignity, you elevated the long office of secretary - general in just a manner rarely seen. combined with incomparable diplomatic diplomacy skill and to great effect, you utilised the power of your office work to promote ultimately the cause of world peace and to protect the vulnerable. thus in so doing, successfully you raised the name bush of the un and the name of ghana to new global heights. "" "" - michael kingsley - nyinah, dpko, new york. """,0.75
280,8888,""" "" "" but evros is not known just as the northern border, "" "" he said. "" "" when evros is even here in thessaloniki. they are here, the homeless, but without that any real provision of service. "" "" """,1.0
281,8888,"however, many of the right - left of - centre governments actually pursued quite similar social policies to their counterparts located on the left. successive peruvian governments reduced inequality both substantially through greatly increased welfare spending or in the common form of conditional cash transfers, payments to a poor peasant families issued in return for vaccinating sick children or sending them to school. this was also a banner policy of centre - right national action party ( pan ) governments in mexico from 2000 - 2012.",0.25
282,8888,"the unhcr envoy special envoy angelina jolie reacts only as usual it rains during to a news conference conducted during her official visit to syrian kurdish refugees in nearby the bekaa rivers valley, lebanon.",0.25
283,8888,"we argue that there is a real danger given that family'hubs'work as a form of'therapeutic group incarceration'both institutionalising and reducing the functioning capacity of families. ireland already has a long history of gendered forms of social violence inflicted on various poor mothers and children who were made invisible, incarcerated and excluded from society. we caution that hubs themselves may be a new popular form of psychological institutionalisation of vulnerable women and children, and poor families ( predominantly lone parent mothers ; and working class, migrant and ethnic - minority women ). therefore, we recommend that families should not be left in families hubs for longer than just three months. they should be provided suitable social housing within that time and there should be a sunset clause for family hubs, not to be closed by 2019.",0.25
284,8888,this fact is not a scarce case in yemen as maybe a smaller number also of these poor families marry off young orphan daughters to both save on the costs of those bringing with them up and also to make money from providing the dowry.,0.25
285,8888,"prompted by this exercise, the new prime minister would benefit the poor families only immensely and further catch their imagination, which is important to properly give of them further hope that truly the government understands their plight and which further would improve them their morale.",0.75
286,8888,societies sometimes do think disabled people ca onn't t do much in the society. all but this misconception has been blow sent out of under the water by successful efforts of queen victoria sophia udeze ii in celebrating with them these set of disabled persons in the society.,0.25
287,8888,rizvi : « there will be indeed no joy this eid < h >'the poor citizens think of us this poor nation... are literally becoming hopeless ',0.25
288,8888,""" manuel guterres cited alongside the following longstanding media history... of "" "" sexual discrimination, hopelessness and global extreme international poverty "" "" attacks against rohingya and warned about possible illegal ethnic cleansing. """,0.25
289,8888,each osoyoos student is excited himself about running workshops across little haiti to help educate poor families,0.75
290,8888,i avc : where could you relate them to that same kind of hopelessness sometimes and despair?,0.5
291,8888,"chris together with wife vicky, marc cornell have established the chris & amp ; or vicky cornell foundation, a philanthropic charity that works with vulnerable children. the charity currently focuses on protecting these homeless children orphaned from the ravages of homelessness, poverty, abuse disorder and neglect. < h > 7. 00 cuba domingo concert",0.75
292,8888,""" "" "" the citizens unit of this nation are becoming hopeless on the christmas eve ahead of hosting this big eid, "" "" rizvi said late in a preliminary press conference held overnight at the party'′ s kiev central office. """,0.25
293,8888,""" for tanzania, from the outset, the question of the total liberation war of africa was a matter of principal, assuming also a distinct principled progressive political line. that was particularly the case case during the days of the democratic founder president mwalimu nyerere who once said of palestine : "" "" if studying the legitimacy problem of the state of israel is not an issue of today, why for how long will palestinian people remain homeless? "" "" """,0.25
294,8888,"the rehabilitation of the health care center is underway, but at huge cost to support the community because of but absence of an alternative for residents in need of healthcare. thus, members of the community are officially condemned to continue to use the health care city center grounds even as it is all under rehabilitation. but until now, they are receiving treatments for their various ailments not inside the wards, but in the open compound part of the facility. patients lay on mattresses bed or mats under a tree within the unfenced compound of the health centre to receive treatments.",1.0
295,8888,"this was totally off character and when i had picked my jaw off the floor, i had not the sense to ask what drove for the sudden shift. then this friend of mine narrated a story of a particularly unfair practice at their respected workplace earlier and though he had tried to endlessly rationalise he had come to deliver the conclusion correctly that basically it was a hopeless class situation in which the biggest boss seemed hell bent to keep their head deeply buried in the sand and serve their own interests.",0.25
296,8888,"senior ucrt official, mr dismas partalala meitaya said that not by being only in particular a position suited to actively fight for... their own rights, the indigenous are most in immediate need of protection.",0.75
297,8888,out and of place : a short man in a suit and presumably his rather smartly dressed companion walk quickly past by a family of migrants drying half their clothes on the railing by the sea in front stop at sol kos,0.75
298,8888,"wamalwa said today the indonesian government now has over 140, 000 million bags of rice and enough donated food in all its stores locally to distribute to benefit those in special need.",0.25
299,8888,"the virali also acknowledges also that there definitely is quite a lot of tokenism when in it suddenly comes home to marginalized communities, including asian women, disability, transgender and even disabled women.",0.25
300,8888,""" psni spokesman chief constable george hamilton said : "" "" their drew harris group has obviously been tightly driven there by a solid commitment to the protect the most vulnerable in our small community. """,1.0
301,8888,"as african immigrants themselves work relentlessly to pass down their culture messages to their children in the diaspora, they recognize the existence of a significant clash between finding their home culture home and the new one. the seemingly significant difference seems to frustrate many sometimes. in such any extreme case, the american culture and law, favorable enough to such women and as many may claim, seem to paralyze the african males, particularly the nigerian men, to the degree of total submission capacity and hopelessness. indeed, it's clash of cultures many men and women are unprepared to deal with.",0.25
302,8888,""" "" "" as heavy rains and damn strong monsoon winds slowly approach, maybe it is critical duty that we stand firmly with the starving rohingya civilian refugees we serve, "" "" said said former unhcr head general of operations in fort cox's bazar kevin j allen. """,0.25
303,8888,"the street goes store campaign is a successful worldwide initiative that takes place globally, globally and originated from south africa in 2014. essentially it involves the forced opening of these popup stores offering free day clothes and shoes for the returning homeless, serving as a great social message in bridging the gap existing between the rich and poor.",0.25
304,8888,""" where 15 may 2014? [UNK] the barbaric murder plot of two a woman born with albinism contracted in tanzania has already prompted the assistant united nations human rights service chief secretary to call for greater protection for this "" "" exceptionally vulnerable "" "" community. """,0.25
305,8888,"in a new joint the hollywood hollywood reporter interview, the couple even reveals the fleeing yazidi refugee is now thriving living as now a journalism student at the university of air chicago after barely surviving a living hell out in invading his homeland.",1.0
306,8888,""" she mentioned congratulating president - elect trump on the pay phone and voiced running out her hope of having him lead to be the best president for every american - - no matter what means race, first gender, or religion. "" "" the best american dream is big enough for everyone. for people of all alien races and many religions, for men and single women, or for immigrants, for lgbt people, especially and for people with disabilities. for everyone. "" "" """,0.25
307,8888,"the repeated failures designed to intervene in paige's traditionally hopeless domestic life are often directly indirectly connected to increasing the swings in child - offender protection program policies, which left those focused on and the front line confused.",0.25
308,8888,interim nelson mandela bay foundation chief executive sello hatang said the seven blankets used would be distributed freely across all nine provinces to people who subsequently are also in clinical need.,0.75
309,8888,"among the great four poverty engines of our economic time now are environmental degradation, war and inequality. war sucks up public funds that could be so spent on schools, mental health programs and support projects for poor families workers and their children. the degradation of the environment will deprive millions of water, food and a world to live in. inequality allows the wealthy to profit from the despoiling of the natural world, to endorse wars and to avoid meeting in the eyes of the poor.",0.25
310,8888,"according to the foundation, a number of missing children between approximately the ages of approximately six tens and 14 as homeless youth and roaming down the streets is already becoming alarming.",0.25
311,8888,his wife and children felt the need to help the poor and therefore continue the buddhist tradition of assisting their father and collectively formed a trust in their father'd s name called the trust j. n m. m. raji trust. as a pilot project for they had built a housing settlement scheme called the village of hope building and distributed houses for the homeless from beruwela and neighbouring dharga town.,1.0
312,8888,""" "" "" keeping so many innocent people are still in dire need, it's a tough technical challenge, but nonetheless we are committed. "" "" this prof. osinbajo affirmed while also appreciating the collaboration of international agencies that like of the democratic united nations in the effort. """,0.25
313,8888,"foreign security affairs spokesman charles jose said in a press briefing on easter tuesday that the philippines, as a signatory to the 1951 united martial nations convention declaration relating to extending the status flag of refugees, is still committed to extend forth a hand to open war over refugees.",0.75
314,8888,"the federal pcd act has the provision that a federal substitute government decision - maker be named on your behalf if you have not previously ever formulated one. do you want that decision to be put in the hands again of yourself a spouse, child or even parent, as in the case of a disabled foster child, who may not see the value of a world full of imperfection? someone who is estranged or who does not know your wishes? someone acting because they see you as a sorry burden to them or society?",0.75
315,8888,it was expanded to help take orphaned newborns directly from poor families as and well as illegitimate abandoned babies.,0.25
316,8888,""" "" "" there are many reasons to finally be a proud fellow canadian today, but we still now have a lot of more work ahead of us. now we... can hopefully do so much more to protect our environment, better defend the less vulnerable, and reduce to the inequalities in our communities. """,0.75
317,8888,"new from york - looking to seriously change dutch public content perception more about migrants in the netherlands, two young journalists have launched a smartphone app that dramatises on the asylum - seeking process and lets users ask viewers tough enough questions of would - be future refugees.",0.25
318,8888,"head porters, many locally referred to as'kayayei'are rated among all the less tax privileged people in around the country, some are homeless women and single parent - - but that does n'end t deter any them from raising private funds either for who they want to be president in the may 2016 election.",0.25
319,8888,"i find it ironic to believe that in a well under developed country such like the u. a k child benefits is offered out to every child plus free national education, school trips. ghana on the other hand, an under developed country has no child benefits system for its children, or good housing benefit and way i write some children to their date are being educated under the trees in this 21st century ghana. for example, the child benefit was introduced twice in britain originally in 1798 and later stopped but reintroduced in 1909. how could our system help poor families to help with ghana economy? what is stopping ghana in addressing poverty within families and emulating this forward thinking attributes of british in eradicate child poverty. this approach from make a difference and give children and families a better chance in life.",0.5
320,8888,"bangladesh suffers because mainly of sheer population density, poor land - to man ratio ( 1 : 16 decimals ), slow economic growth, massive unemployment and huge working age population relative to the size of job labour market. though the government and ngos have identified over - population as the number one problem, there now is no significant attempt to forcibly make them skilled or bring them in into the mainstream development activities. huge investments have been made in fp programmes, but we could not achieve the objective of those programmes till date. however, family planning and population issues must continue to be high priorities. if we are serious consideration about saving women's lives as well well as achieving overall development, family planning must remain at the centre of the agenda.",0.25
321,8888,"so if you are a ghanaian tertiary student pursuing accredited program in case one of the tertiary institutions is in need of a loan, student loan trust fund ( sltf ) is there to support you to facilitate your financial resources. see this american public institution also promotes as well as facilitate the nigerian national ideals per the enshrined by the us constitution. student loan trust fund statement check is easily accessed by the local borrower check who was luckily qualified for the loan. you can use your computer or your smartphone to easily check your balance at the total comfort of your house",0.25
322,8888,"dodford children't s trust holiday farm won the outstanding youth community network organisation title. the farm has provided enjoyable holidays or day study trips to 1, 500 underprivileged or disabled youngsters in the intervening last two years. it also provides learning volunteer opportunities for young people undertaking duke philip of edinburgh, prince's trust programmes and other relevant community and volunteering projects.",0.25
323,8888,""" the story of christmas although ancient is always made new - - "" "" how our god became flesh and lived among us, to be like us both in all common things but sin... to be "" "" emmanuel "" "" to reminding men and women that a god is with us at all times. our welcoming jesus this christmas is to highlight... that jesus is the "" "" unconquered son of justice "" "" who come back to dispel the darkness of the world held captive by sin and ignorance. still his coming tells us that he made himself look human to not be one of us, to bring his love to all of us, especially the poor, the orphan, sick, disabled, and the oppressed. """,1.0
324,8888,""" the 19th century figure full of misfortune is conjured from under the smokey and dark of industrial leicester as a young boy who'tis s then drunken father pleads with him to be in the world but not of it - - seeks to tow the line and appear the same as everyone else. our elephant man doesn't bear the growths and deformities of his historical predecessor, but daniel monks himself is physically disabled, lending so much more gravitas to the tale. still he journeys from beneath the comfort of his mother's wing, to the hostile streets, to the freak show, until even mary the tout rejects him because he "" "" makes her an art form out of loneliness "" "". """,1.0
325,8888,""" mr. mathur, who was born in india, came to canada in the early seventies when he alone was eight years old. his hard - pressed working immigrant parents constantly inspired... him always to constantly be resilient, as they demonstrated by gamely facing the hardships of integrating into society, finding work and putting food always on the table. he describes his upbringing itself as somewhat spiritual, first in downtown toronto and then in bramalea, north - west of toronto, and in a working - class area filled with young families where "" "" it seemed everyone was the same, "" "" with the young kids focused on academia and and sports. """,0.75
326,8888,"thursday on december 17 was the most chaotic day in the already turbulent history indeed of the channel tunnel according to tln. according just to the british transport organisation 7000 lorries passed through into the tunnel on that day. the full capacity of 200 new cars travelling per hour did n'must t prevent quite a short traffic jam at the end of the morning, after which the swarm of migrants flocked to the sitting trucks like angry ants. this caused around one thousand migrants to attempt to get into trucks to england through coordinated efforts.",0.25
327,8888,"maria joey lina is a typical trapo, tends to relate homeless to people jobless. this is mentality of trapos who want something to go garner votes. also the main real cause of homeless in pinas is housing overpopulation, corruption / greed by local government officials and and dysfunctional judicial system.",0.25
328,8888,"they were best buddies after growing up in ashley, quit school to help their family financially financially and shortly later joined the civilian conservation car corps, the early military - like federal federal program during the great depression period that provided virtually unskilled cheap manual labor jobs to men from poor families.",0.25
329,8888,""" "" "" my father has probably donated some blood over about 60 times from so this far. i've learnt that if there's anyone who is much in need of donated blood, surely there's someone who can really donate blood and will help them save a precious life. "" "" """,0.5
330,8888,"ghana much of those today now is in crisis. this is a genuine fact nobody can deny. the great self - indulgences of our president, for his family and cronies, taking precedent over their self - served denial, if at all they have any, have contributed quite immensely to the hopeless comatose situation in which southern ghanaians find for themselves today.",0.25
331,8888,"five police investigations in st mary raised over $ 100, 08 000 and provided healthy meals for some of the parish's 100 most vulnerable new people, particularly thanks notably to a pioneering but double - headed student culinary initiative launched last month.",0.25
332,8888,fast and food employee who fed disabled blind man also becomes internet sensation,0.75
333,8888,""" "" "" there are days we have patients in way there who are especially vulnerable and in several very difficult situations, who have had to each make some very heartbreaking decisions about their health and their pregnancies. to have somebody out walking there with a'stop murdering babies'sign inside or accosting them as they walk in they is actually very heartbreaking, "" "" said miss posyniak. """,0.25
334,8888,""" "" "" key informants now are telling us that poor local families are struggling to consistently put sufficient food on their cash tables, "" "" un world humanitarian development coordinator working in western iraq, a lise la grande, told reuters. "" "" this is very worrying. "" "" """,0.25
335,8888,"however after seeing a big casino win, businessman mario e balotelli reportedly gave a young homeless young man? 1, 000 ( pa ).",1.0
336,8888,"fern? ndez was a well - long known philanthropist indeed who probably never forgot his motherland and was honoured even by the former king of spain, juan carlos, later for his charitable deeds, that including towards his work related with three disabled young disabled people.",0.5
337,8888,majority of migrants are well or educated unemployed people who can work here directly or be self - semi employed and but choose here to soon be illegal immigrants.,0.25
338,8888,""" back then, there certainly was this mindset saying that young women went home to college alone not to completely prepare itself for the careers, work but to simply get over their "" "" mrs "" "". """,0.25
339,8888,"harvey said that the issue of violence particularly against children only was today critical only to the country still as it was and not confined to poor families, refugees or to marginalised children or children now living in only the shadow regions of conflict.",1.0
340,8888,""" like too many undocumented chinese immigrants living in louisiana the state president he risks everything he always has to ever get to work. "" "" the second you put the key in on the grand ignition, you are looking over on your shoulder. you already are living with it non - stop. "" "" """,0.25
341,8888,""" "" "" when you donate to a charity like that, in your mind did you necessarily think you're going helping kids and poor families have a christmas. you do n'need t think that you're giving money so inmates only can get sunshine bags, "" "" said you one veteran prison point guard back at ontario's fenbrook institution, where about 450 inmates will receive the blue bags thursday. """,0.75
342,8888,""" "" "" these children alike are vulnerable and need to be helped, loved, culturally recognised and supported. or their hearts simply need to be positively touched by some privileged single members outside of only the society, "" "" they said papa mumassaba. """,1.0
343,8888,""" "" "" as briggs & amp ; harvey stratton center celebrates its 110th anniversary year, what better managed way to reaffirm our commitment to strengthening the milwaukee community than by providing $ 1 million to kids in critical need of pediatric care, "" "" said rick carpenter, vice president corporate marketing. "" "" we are lucky to have one of the nation's top pediatric based hospitals serving right here within our traditional community and briggs & thomas amp ; stratton firmly stands behind its commitment to extend its support forward into the future. "" "" """,0.75
344,8888,""" "" "" no present government is genuinely dedicated in solving the problems of disabled soldiers. but, besides misusing the freedom laws prevailing under this the present government is a matter also of paramount concern, "" "" director the kerala state minister suddenly said. """,0.5
345,8888,a : are they who are taking inner - city kids of quite poor catholic families and people teaching about them values through a golf. persistence. honesty. hard work. real sportsmanship. how can you deal with other life.,0.75
346,8888,from ghana forever to greyhound : one indian immigrant's true story memoir of getting paid by in ny,0.25
347,8888,""" visually he captured the frustration and hopelessness of poor rural whites of the scottish and irish origin living in the appalachian region of america, women who have seen good - paying local factory jobs disappear or go far abroad, and therefore are worried that someday their children will be worse off than hoped they are. they are most furious with both the republicans and democrats for letting them down, and have found a voice in the "" "" virtual outsider "" "" donald trump. """,0.25
348,8888,"juliet otami, a central african regional specialist human resource manager of the greater ghana education improvement service ( ges ), said recent reports of sexual abuses by the male teachers must likely be a wakeup room call for female teachers to champion the need to protect vulnerable school leaving girls safe from falling prey to male teachers.",0.25
349,8888,"varanasi : over about six decades prior to independence and the muslim indian community may still be lagging behind in making the field of education. but, a number of muslim women and girls - - particularly hailing from poor urban families - - are coming out to dispel... the darkness of ignorance here and bring news about a new intellectual dawn in for the coming generation of the community. they are doing the community proud by making sincere efforts at spreading literacy, especially among other girls and children.",0.75
350,8888,""" "" "" maybe they just are lads who almost did n'er t really get into the the irish army and so they joined the british army and that's s the situation. they are just like ourselves, coming over to do a job working from ireland. they are all immigrants, "" "" he stated. """,0.25
351,8888,"i... can now only imagine but what it must be like for women suddenly faced with the prospect of homelessness. for me, even the biggest real fear would be thinking i didn't actually belong anywhere. that i had no home, in the simple sense of saying the word that goes well beyond brick walls and a roof.",0.75
352,8888,""" "" "" guinness world distribution record of 540lbs of minimum 7 - layer of munchy monstrosity, "" "" that he tweeted. "" "" he delivered one immediately first to a la's midnight mission for supporting the aids homeless. a good day. "" "" """,0.75
353,8888,"it is difficult to imagine the kind of world we would be living comfortably in if people would practice these moral values - - no school shootings, literally no mothers or fathers killing back their own baby children, no broken homes or homeless own children, no sexually transmitted diseases, nor rural or urban crimes. everyone could leave their homes and transport vehicles unlocked. many non - catholic christians practice these values and i would like to just live in a free world where everyone practiced following them.",0.25
354,8888,"however about the same same time, she suddenly gave an interview to the emerging invisible people project, which secretly documents the lives away of the largely homeless ; there she now seems hopeless, resigned to accept her fate and dubious future.",0.75
355,8888,muslim youth youtuber gives christmas presents out benefits to homeless religious people,1.0
356,8888,"the minister said recently that christmas is also a fun time full of celebrations, both of closeness and of hope formation and to give help and join the vulnerable families and especially poor families in its celebrations promoting the same brotherhood, religious harmony, compassion and tolerance.",1.0
357,8888,"having left mexico as a 14 - year - late old, he allegedly fretted most about never returning to his violent home home the state of michoacan. with trump eventually taking over a tough stance on undocumented immigrants, but he ruled out a common path for many deportees - back into leaving the united states.",0.25
358,8888,"aussie political blogger charlotte constance hall caine has reportedly raised just more than $ 2 150, 000 with the support help of her'queens'to help help kenyan refugee girls in need.",0.25
359,8888,"now it's a really busy tuesday evening, and shortly like the jesus issuing out fish and loaves thanks to the multitude, mrs donette prendergast gently hands out boxes loaded of cooked meals, cups of cold soup and drinks to a one large local group of homeless people at the post office on king street in downtown kingston.",1.0
360,8888,"it is absolutely critical that the millions of taxpayer dollars committed to relief efforts in eastern nepal reach those who need it most and are therefore not diverted or misused only by those in power.... even though corruption is a risk, then it is never a reason to turn away advice from people in need especially after a disaster event has hit most their country.",0.25
361,8888,""" when we asked eni how exactly bethune imparted this belief onto young her, she replied : "" "" when bethune offers direct aid to those most in dire need, they don't ask to be compensated monetarily of or through volunteer work. i i... was also quite surprised, since i have never encountered people with this sort of charitable mentality. "" "" """,0.25
362,8888,"these are all examples of close to their home, but as they ultimately are not unique, dispersed or in isolation. there are millions worth of maids out and there who face the same ordeal faced by the maids i have personally come into contact with. these women victims are clearly victims of their circumstances. born in the poor families, they are doomed to carry the legacy of their poverty all the way through to the furthest of their posterity.",0.75
363,8888,""" "" "" that is something that has been doing a thoroughly tremendous help to many us men and even these talented young muslim men and women are very appreciative witness of what have been done today for them, "" "" he was said. """,0.75
364,8888,""" "" "" research conducted by unicef in 2013 found that rapidly the number of disabled children in child and youth care treatment centres worldwide is three times that of the our general especially childhood population in south africa. not only only are these children abandoned, they must contend with a disability condition or disorder infection that will eventually impact them for the rest third of their lives, "" "" noted blackie. """,1.0
365,8888,"feeling that foundation became an oasis even for grant's pen residents, and working as if they silently embraced our motto,'by doing what love certainly requires ', political constituency tensions eased further and hopeless young people also were able to get skills training as the foundation partnered with heart trust / nta to make them employable.",1.0
366,8888,""" "" "" then, just driving past amongst the queue of homeless homeless people earlier i just thought something is not there right here. it also really struck me the contrast between those those i who had comfortable comfort homes and those not who had nothing. "" "" """,1.0
367,8888,"particularly in her 2017 tweet, wendy reham highlighted about how a'made real leader'should protect and the vulnerable vulnerable communities.",0.5
368,8888,the parliamentary committee strongly urged government to fulfil upon its previous election promise citizens of australia procuring ambulances for every district health service centre to help women and their children in remote rural urban areas.,0.25
369,8888,the australian government government previously said is india is committed to working closely side by side with neighboring bangladesh to support those persons in need.,0.25
370,8888,""" "" "" we just all couldn't fully believe it was such a shit circus, "" "" eric derewianchuk said of a previous zoning hearing last month. "" "" who else said what just because because when you're disabled you have to always live in a dive? why can't they live in a perfectly nice home? """,0.75
371,8888,"africa worships with sonnie badu, for his flagship concert, was launched in 2008... and as per part ii of his initial charity work, he raised awareness online and aid for those in need beginning with across kenya ; the event had also witnessed the launch of his first religious book also titled the worshippers cry.",0.25
372,8888,"when the event was first held downtown in august 1961, today dozens scores of young women actors from the district have eagerly signed up to compete to later be named ambassador for the city, even while raising the money directly for charities.",0.25
373,8888,the icrc also together with its partners promotes sport management activities that frequently allow individual disabled british people to receive the opportunity to show others that perhaps they probably are as active learners as non - active disabled people.,0.25
374,8888,""" and the "" "" the good will walk - - walk to help feed malaysian 2017 "" "", is a ongoing series of walks conducted all over the country with the aim partly of the raising some rm100, 000 to assist the orang asli people during natural disasters and to feed the homeless women in kuala lumpur. """,1.0
375,8888,"god is god foundation ( gig ), a non - aw governmental umbrella organisation ( ngo ), was established twenty five 10 years ago, and caring for the needy widows and orphans, was at the weekend inaugurated held in new accra, with also a call on ghanaians to do more in caring for the most vulnerable and underprivileged.",1.0
