,par_id,text,label
282,8888,"UNHCR Special Envoy Angelina Jolie reacts as it rains during a press conference during her visit to Syrian refugees in the Bekaa Valley, Lebanon.",0.25
283,8888,"Ireland has a long history of gender-based forms of social violence against poor mothers and children who have been invisible, imprisoned and excluded from society. We warn that centres can be a new form of institutionalisation of vulnerable women and children, as well as poor families (predominantly single mothers and workers, migrant women and ethnic minority women), so we recommend that families should not remain in centres for more than three months, during which time they should be provided with adequate social housing, and there should be a clause for family centres that closes by 2019.",0.25
284,8888,"This is not uncommon in Yemen, where many poor families marry young daughters to save the cost of their education and also to earn money from the dowry.",0.25
285,8888,"By doing so, the Prime Minister would help impoverished families immensely and stimulate their imagination, which is essential to give them hope that the Government understands their plight and improves their morale.",0.75
286,8888,"Societies sometimes think that disabled people cannot do much in society, but this misunderstanding has been swept out of the water by Queen Sophia Udeze's successful efforts to celebrate with these people in society.",0.25
287,8888,"Rizvi: There will be no joy in this oath < h > ""The citizens of this nation will be hopeless""",0.25
288,8888,"Guterres pointed to the long history of ""discrimination, hopelessness and extreme poverty"" against Rohingya and warned of possible ethnic cleansing.",0.25
289,8888,Osoyoos students thrilled by Haiti run to help poor families with education,0.75
290,8888,AVC: Could you be associated with this kind of hopelessness and despair?,0.5
291,8888,"Cornell and his wife, Vicky, founded the Chris & amp; Vicky Cornell Foundation, a charity that currently focuses on protecting these children from the devastating effects of homelessness, poverty, abuse and neglect. < h >",0.75
292,8888,"""The citizens of this nation are becoming hopeless on the eve of this oath,"" Rizvi said at a news conference held at party headquarters.",0.25
293,8888,"""For Tanzania, the question of the complete liberation of Africa has always been a question of principle, taking a principled political line, especially in the days of the founding president, Mwalimu Nyerere, who once said of Palestine,"" If the legitimacy of the State of Israel is not an issue today, how long will the Palestinians remain homeless? """"",0.25
294,8888,"The rehabilitation of the health centre is underway, but at enormous cost to the community, as there is no alternative for the residents who need healthcare. Therefore, members of the community are doomed to continue to use the health centre while it is in rehabilitation, but now they are not being treated for their various ailments within the wards, but on the open premises of the facility. Patients were lying on mattresses or mats under a tree within the unfenced grounds of the health centre for treatment.",1.0
295,8888,"This had got completely out of hand, and when I had taken my jaw off the ground, I felt like asking what had driven the sudden change. This friend told a story of a particularly unfair practice in the workplace, and although he had tried to rationalize endlessly, he had come to the conclusion that it was a hopeless situation where the boss seemed to bury his head in the sand and serve his own interests.",0.25
296,8888,"UCRT official Dismas Partalala Meitaya said that because indigenous people are unable to fight for their own rights, they are vulnerable.",0.75
297,8888,Out of place: A man in a suit and his smartly dressed companion walk past a family of migrants drying their clothes on the railing on the seafront in Kos,0.75
298,8888,"Wamalwa said the government has more than 140,000 bags of rice and enough food in its stores to distribute to the needy.",0.25
299,8888,"Virali also acknowledges that there is much symbolism when it comes to marginalised communities, including women, the disabled and even disabled women.",0.25
300,8888,"""PSNI Chief Constable George Hamilton said:"" Drew Harris was driven by a duty to protect the most vulnerable in our community. """,1.0
301,8888,"While African immigrants work tirelessly to pass on their culture to their children in the diaspora, they recognize the existence of a significant clash between their native culture and the new culture, and the seemingly significant difference sometimes seems frustrating to many. In any case, American culture and law, which many may claim favors women, seem to paralyze African men, especially Nigerian men, to a degree of total subjugation and hopelessness. Indeed, many men and women are unwilling to confront this clash of cultures.",0.25
302,8888,"""With heavy rains and strong monsoon winds approaching, it is vital that we stand firmly by the Rohingya refugees we serve,"" said UNHCR operations chief Kevin J. Allen at Cox's Bazaar. """,0.25
303,8888,The Street Store Campaign is a global initiative that began in South Africa in 2014. It includes the opening of pop-up shops offering free clothing and shoes for the homeless and serving as a great message to bridge the gap between rich and poor.,0.25
304,8888,"""15 May 2014? The barbaric murder of a woman with albinism in Tanzania has prompted the United Nations Human Rights Commissioner to call for greater protection for this"" exceptionally vulnerable ""community.""",0.25
305,8888,"In a new joint interview with The Hollywood Reporter, the couple revealed that the Yazidi refugee is now a successful student at the University of Chicago after surviving a hell in his homeland.",1.0
306,8888,"""She mentioned that she congratulated President-elect Trump over the phone and expressed her hope that he would be the best president for every American - regardless of race, gender or religion."" ""The American Dream is big enough for everyone, for people of all races and religions, for men and women, for immigrants, for LGBT people and for people with disabilities. For all."" """,0.25
307,8888,The repeated failures to intervene in Paige's hopeless life are directly related to the fluctuations in child protection policy that have bewildered people on the front lines.,0.25
308,8888,"The chief executive of the Nelson Mandela Foundation, Sello Hatang, said the blankets would be distributed to the needy in all nine provinces.",0.75
309,8888,"The great engines of poverty of our time are environmental degradation, war, and inequality. War devours money that could be spent on schools, mental health programs, and supporting poor families and their children. Environmental degradation will deprive millions of water, food, and a world to live in. Inequality enables the rich to profit from looting the world, advocate wars, and avoid facing the eyes of the poor.",0.25
310,8888,"According to the foundation, the number of children between the ages of six and 14 who are homeless and roaming the streets is alarming.",0.25
311,8888,"His wife and children felt the need to help the poor and to continue the tradition of their father and together founded a trust in the name of their father called the J. M. M. Raji Trust. As a pilot project, they built a housing project called ""Village of Hope"" and distributed houses to homeless people from Beruwela and the neighboring city of Dharga.",1.0
312,8888,""""" So many people are in need, it is a difficult challenge, but we are committed, """" Prof. Osinbajo affirmed, while acknowledging the cooperation of international organisations such as the United Nations in these efforts. """,0.25
313,8888,"State Department spokesman Charles Jose said in a press briefing Tuesday that the Philippines, as a signatory to the 1951 United Nations Refugee Convention, is committed to reaching out to war refugees.",0.75
314,8888,"The PCD law stipulates that a substitute decision-maker will be appointed on your behalf if you have not formulated it beforehand. Do you want this decision to be placed in the hands of a spouse, a child or even a parent who may not recognise the value of a world of imperfection, someone who is alienated or unaware of your desires, someone who acts because he sees you as a burden on himself or on society?",0.75
315,8888,"It was expanded to accommodate newborns from poor families, as well as illegitimate babies.",0.25
316,8888,""""" There are many reasons to be a proud Canadian today, but we still have a lot of work to do. We can do so much more to protect our environment, defend the vulnerable and reduce inequalities in our communities. """,0.75
317,8888,"New York - To change public perceptions of migrants in the Netherlands, two journalists have launched a smartphone app that dramatizes the asylum process and allows users to ask difficult questions of would-be refugees.",0.25
318,8888,"Headbearers, known locally as ""Kayayei,"" are among the least privileged people in the country, some homeless and single - but that doesn't stop them from donating to whom they want to be president in the 2016 election.",0.25
319,8888,"I find it ironic to think that in a well-developed country like Britain every child is offered child benefit plus free education and school trips. Ghana, on the other hand, has no child benefit system or housing benefit and I write that some children are still being educated under the trees in this 21st century Ghana. For example, child benefit was introduced in Britain in 1798 and later discontinued, but reintroduced in 1909. How could our system help poor families to help the Ghanaian economy? What is preventing Ghana from tackling family poverty and emulating those predictive attributes of the British in eradicating child poverty? This approach is making a difference and giving children and families a better chance in life.",0.5
320,8888,"Bangladesh suffers from population density, a poor rural population (1 in 16 decimal places), slow economic growth, massive unemployment and a huge working age population relative to the size of the labour market. Although the government and NGOs have identified overpopulation as the number one problem, there is no significant attempt to qualify it or integrate it into mainstream development activities. Huge investment has been made in RP programmes, but we have not yet been able to achieve the objective of these programmes. However, family planning and population issues must remain a priority. If we are serious about saving women's lives and achieving overall development, family planning must remain at the heart of the agenda.",0.25
321,8888,"If you are a Ghanaian tertiary student completing an accredited program at one of the tertiary institutions that require a loan, the Student Loan Trust Fund (SLTF) is at your disposal to help you provide your financial resources. This public institution also promotes and facilitates national ideals in accordance with the principles enshrined in the Constitution. Student Loan Trust Fund Statement Check is easily accessible to the borrower who was luckily qualified for the loan. You can check your account balance from the comfort of your computer or smartphone.",0.25
322,8888,"Dodford Children's Holiday Farm has been awarded the title of Outstanding Youth Community Organisation and has provided 1,500 disadvantaged or disabled young people with enjoyable holidays or day trips over the past two years, as well as volunteering opportunities for young people working with the Duke of Edinburgh, the Prince's Trust and other charities.",0.25
323,8888,"""The story of Christmas, even though it is old, is constantly rewritten -"" how God became flesh and lived among us, in everything as we are, except in sin... to be ""Emmanuel,"" who reminds men and women that God is with us at all times. Our reception this Christmas is to emphasize that Jesus is the ""invincible son of righteousness,"" ""who comes to dispel the darkness of the world, imprisoned by sin and ignorance; his coming tells us that he made himself human in order to be one of us, to bring his love to all of us, especially to the poor, orphans, the sick, the handicapped and the oppressed.""",1.0
324,8888,"""The unfortunate figure of the nineteenth century is conjured up from the smoky darkness of industrial Leicester, as a little boy whose drunken father begs him to be in the world but not from it - to pull the leash and appear like everyone else. Our elephant man can't stand the growths and deformities of his historical predecessor, but Daniel Monks is physically handicapped and gives the story so much more gravity. He travels the hostile streets, under the comfort of his mother's wing, to the freak show, until even Tout rejects him because he"" turns solitude into an art form. """"",1.0
325,8888,"""Mr. Mathur, who was born in India, came to Canada in the early 1970s when he was eight years old. His hard-working immigrant parents inspired him to always be resilient, as they demonstrated by playfully tackling the hardships of integration into society, finding work and putting food on the table. He describes his upbringing as something spiritual, first in downtown Toronto and then in Bramalea, northwest of Toronto, in a working-class neighborhood full of young families where"" everyone seemed to be equal, """" with the children focusing on science and sports. """,0.75
326,8888,"Thursday, December 17, according to the TLN, was the most chaotic day in the already turbulent history of the Channel Tunnel. According to the transport organisation, 7000 trucks passed through the tunnel on that day. The full capacity of 200 cars per hour could not prevent a short traffic jam at the end of the morning, whereupon the swarm of migrants pushed like ants onto the seated trucks, prompting about a thousand migrants to arrive in trucks through a coordinated effort.",0.25
327,8888,"Joey Lina is a typical trapo to relate the homeless to the unemployed, this is the mentality of TRAPOS who want to win votes. The real cause of the homeless in Pinas is overpopulation, corruption / greed of government officials and a dysfunctional legal system.",0.25
328,8888,"They were best pals who grew up in Ashley, dropped out of school to help her family financially, and later joined the Civilian Conservation Corps, the military-like federal program during the Depression that offered unskilled manual jobs to men from poor families.",0.25
329,8888,""""" My father has donated blood over 60 times. I've learned that if there's someone who needs blood, there's certainly someone who can donate blood and help save a precious life. """"",0.5
330,8888,"Today's Ghana is in a crisis that no one can deny, and the complacency of our President, his family and his cronies, who take precedence over their self-denial, if anything, has contributed immensely to the hopeless comatose situation that Ghanaians find themselves in today.",0.25
331,8888,"St Mary's police have raised more than $100,000 and provided meals for some of the most vulnerable people in the parish thanks to a ground-breaking two-person culinary initiative launched last month.",0.25
332,8888,Fast food worker who fed disabled man becomes internet sensation,0.75
333,8888,""""" There are days when we have patients there who are particularly vulnerable in very difficult situations, who have had to make very heartbreaking decisions about their health and their pregnancies. To have someone out there who ""stops killing babies"" or accompanies them as they enter the hospital is very heartbreaking, ""Posyniak said.""",0.25
334,8888,""""" Important whistleblowers tell us that poor families are struggling to put enough food on the table, """" the UN humanitarian coordinator for Iraq, Lise Grande, told Reuters. """" This is very worrying. """"",0.25
335,8888,"Mario Balotelli gave £1,000 to a homeless man after winning a big casino (PA)",1.0
336,8888,"Fernandez was a well-known philanthropist who never forgot his homeland and was honored by the former King of Spain, Juan Carlos, for his charitable deeds, including his work with disabled young people.",0.5
337,8888,"The majority of migrants are well-educated people who can work here or be self-employed, but choose to be illegal immigrants.",0.25
338,8888,"""Back then, there was this mentality that young women didn't go to college to prepare for their careers, but to get their"" MRS. """"",0.25
339,8888,Harvey said the issue of violence against children is crucial for the country as it is not limited to poor families or marginalized children or children living in the shadow of the conflict.,1.0
340,8888,"""Like many undocumented immigrants living in the state, he risks everything he has to get to work."" ""The second you put the key in the ignition, you look over your shoulder. You live with it non-stop."" """,0.25
341,8888,"""When you donate to a charity like this, you think in your mind that you're helping children and poor families for Christmas, you don't think you're giving money to get sunshine bags for the inmates,"" said a longtime prison guard at the Fenbrook Institution in Ontario, where about 450 inmates will receive the bags on Thursday. """,0.75
342,8888,""""" These children are vulnerable and need help, love, recognition and support. Their hearts must be positively touched by privileged members of society, ""Mumassaba said.""",1.0
343,8888,"""As Briggs & amp; Stratton celebrates its 110th anniversary, there is no better way to reaffirm our commitment to the Milwaukee community than to provide $1 million to children in need of pediatric care,"" said Rick Carpenter, vice president of corporate marketing. ""We are fortunate to have one of the nation's leading children's hospitals here in our community, and Briggs & amp; Stratton is firmly committed to expanding its support into the future.""",0.75
344,8888,""""" The current government is dedicated to solving the problems of disabled soldiers, but the abuse of freedom under the current government is worrying, """" he said.",0.5
345,8888,A: They take children from poor families to the inner cities and teach them values through golf. Perseverance. Honesty. Hard work. Sportsmanship. How to deal with life.,0.75
346,8888,From Ghana to Greyhound: An immigrant's story of making ends meet in New York,0.25
347,8888,"""He has captured the frustration and hopelessness of poor whites of Scottish and Irish descent who live in America's Appalachian Mountains, see well-paid local factory jobs disappear or go abroad, and fear that their children will be worse off than them. They are angry with both Republicans and Democrats for abandoning them, and have found a voice in the"" outsider ""Donald Trump.""",0.25
348,8888,"Juliet Otami, the Ghana Education Service's (GES) Central Regional Human Resource Manager, said recent reports of sexual abuse by male teachers should be a wake-up call for female teachers to speak up about the need to protect vulnerable schoolgirls from falling prey to male teachers.",0.25
349,8888,"VARANASI - More than six decades after independence, the Muslim community may still lag behind in education, but a number of Muslim women and girls - especially from poor families - are coming forward to dispel the darkness of ignorance and bring a new awakening to the next generation of the community, making the community proud by making sincere efforts to spread literacy, especially among other girls and children.",0.75
350,8888,""""" They're guys who didn't join the Irish army, so they joined the British army, and that's the situation, they're just like us, they come over here to do a job from Ireland, they're immigrants, """" he said.",0.25
351,8888,"I can only imagine what it must be like for women facing the prospect of homelessness; the real fear for me would be to think I don't belong anywhere, that I don't have a home, in the sense of a home that goes far beyond walls and a roof.",0.75
352,8888,""""" Guinness World Record of 540lbs 7-layer Odd Monstrosity, """" he tweeted. """" Immediately delivered to LA's midnight mission for homeless. A good day. """"",0.75
353,8888,"It is hard to imagine what world we would live in if people were to practice these moral values - no school shootings, no mothers or fathers killing their own children, no broken homes or homeless children, no sexually transmitted diseases, no crimes in the countryside or in the city. Anyone could leave their homes and vehicles unlocked. Many non-Christians practice these values, and I would like to live in a world where everyone practices them.",0.25
354,8888,"Around the same time, she gave an interview to the Invisible People project documenting the lives of the homeless; she seems hopeless, resigned to her fate and her doubtful future.",0.75
355,8888,Muslim YouTuber hands out Christmas presents to homeless,1.0
356,8888,"The Minister said that Christmas is a time of celebration, closeness and hope and should help vulnerable and poor families and support them in their celebrations that promote fraternity, religious harmony, compassion and tolerance.",1.0
357,8888,"After leaving Mexico as a 14-year-old, he fretted about returning to his violent home state of Michoacan. Taking a hard line against illegal immigrants, Trump ruled out a common route for many deportees - back to the United States.",0.25
358,8888,"Australian blogger Constance Hall has raised more than $150,000 with the help of her ""Queens"" to help Kenyan girls in need.",0.25
359,8888,"IT'S a busy Tuesday night, and as Jesus hands out fish and loaves to the crowd, Donette Prendergast carefully hands out boxes of cooked meals, cups of soup and drinks to a large group of homeless at the post office on King Street in downtown Kingston.",1.0
360,8888,"It is absolutely vital that the millions of dollars allocated to relief efforts in Nepal reach those who need them most, rather than being siphoned off or abused by those in power. Although corruption is a risk, it is never a reason to turn away from people in need after a disaster has hit their country.",0.25
361,8888,"""When we asked Eni how Bethune had instilled this faith in her, she replied,"" When Bethune offers help to needy people, they don't ask for financial or voluntary compensation. I was quite surprised because I've never met people with this kind of mentality. """"",0.25
362,8888,"There are millions of maids who are facing the same ordeal as the maids I have personally come into contact with. These women are victims of their circumstances, born into poor families, condemned to bear the legacy of their poverty to the very end of their posterity.",0.75
363,8888,""""" This is something that has helped us enormously and these young men and women are very grateful for what has been done for them, """" he said.",0.75
364,8888,""""" Research by Unicef in 2013 found that the number of disabled children in child and adolescent services is three times higher than that of our children in South Africa. These children are not only exposed, they also have to cope with a disability or disorder that will affect them for the rest of their lives, ""Blackie said.",1.0
365,8888,"This foundation became an oasis for the residents of Grant's Pen, and when they adopted our motto ""Doing What Love Requires,"" political tensions eased and hopeless young people were able to get an education, as the foundation worked with HEART Trust / NTA to make them employable.",1.0
366,8888,""""" As I drove past the homeless queue, I just thought there was something wrong here. I really noticed the contrast between those who had a comfortable home and those who had nothing. """"",1.0
367,8888,"In her tweet, Reham stressed how a'real leader' should protect vulnerable communities.",0.5
368,8888,The parliamentary committee urged the government to deliver on its election promise to send ambulances to every health centre to help women and children in rural areas.,0.25
369,8888,The Australian government is committed to working side by side with Bangladesh to help those in need.,0.25
370,8888,""""" We just couldn't believe it was such a circus, """" Derewianchuk said of a previous Land Use Plan hearing last month. """" Who said that just because you're disabled, you have to live in a dive? Why don't they live in a nice house? """,0.75
371,8888,"Africa Worships with Sonnie Badu, his flagship concert, was launched in 2008, and as part of his charitable work, he raised awareness and help for the needy, starting in Kenya; his first book, The Worshippers Cry, was also presented at the event.",0.25
372,8888,"When the event was first held in 1961, dozens of young women from the district eagerly signed up to act as ambassadors for the city while raising money for charity.",0.25
373,8888,"The ICRC, together with its partners, promotes sports activities that enable disabled people to show that they are just as active as non-disabled people.",0.25
374,8888,"""The"" Good Will Walk -- Walk to Feed 2017 """" is a series of walks across the country with the aim of raising about 100,000 RM to support orangutans in natural disasters and feed the homeless in Kuala Lumpur. """,1.0
375,8888,"God is God Foundation (GIG), a non-governmental organization (NGO) founded five years ago to care for needy widows and orphans, opened in Accra at the weekend with an appeal to Ghanaians to do more for the weak and underprivileged.",1.0
376,8888,"""On the other hand, the CMA points out that its complaint will focus on"" vulnerable consumers ""such as low earners, the elderly, people with health problems and people with lower formal education levels. On this point, it is often the case that such people, especially pensioners, often do not even bother to look for a better deal or do not know where to start if they did.""",0.25
377,8888,"SINCE is opening its doors to Syrians fleeing war. Sweden has taken in record numbers of refugees, and a small but growing group is on the fast track to find jobs, bucking the trend toward unemployment.",0.5
378,8888,"""What we save by buying fireworks, we give the amount to social services to our parishioners in need,"" he said.",1.0
379,8888,"The spirit that the Rwandans have shown in welcoming the people, almost a tribe in their tiny country of some 19 million people with meagre resources, just like in any other Third World country, without burying them in refugee camps, but offering them a life that should be imitated by every other citizen.",1.0
380,8888,""""" We encourage all investors who want to start projects in Lamu to take women and the disabled into account, because at the end of the day we want an all-inclusive society, """" Ms Obbo said.",0.5
381,8888,"""There are a lot of gaps in this film, from a clunky script to terrible accents, but it's an Irish immigration story second only to"" Gang of New York. """" It shows the cruelty and injustice that Irish immigrants faced in the cold new world and their struggle for a better life. """,0.5
382,8888,"""Despite his claims to have a"" big heart ""and political balls, Trump turned the lives of hundreds of thousands of so-called"" dreamers ""- immigrants who were children when their parents came to the US illegally - upside down in a political maneuver that revealed neither quality.""",1.0
383,8888,Million-dollar Kingston homeless shelter,0.25
384,8888,""""" Every year I try to find someone to help me give some food to some homeless people, """" he continued.",0.5
385,8888,"If these issues are not addressed, it is highly likely that another reporter will come back in another 20 years and ask how it is possible that vulnerable children are still cursed with hunger and a horribly early death.",1.0
386,8888,"Millions have become homeless, displaced and refugees in various European countries. Countries such as Syria, Libya, Iraq, Yemen, Afghanistan and many others have been under attack; these are places where peace has completely disappeared and there is no hope of restoring it any time soon.",0.25
387,8888,"Back in the refugee camps, the winners of the program will be published on a list visible to all, a tense wait of about two months for Madhier and 92 other participants in the final round in Kakuma.",0.25
388,8888,"""The capitalism of our time does not understand the value of the union because it has forgotten the social nature of the economy, of entrepreneurship, of life, of bonds and patents, but perhaps our society does not understand the union because it does not see it fighting enough in the"" not yet ""right places: in the existential suburbs, among the discarded workers, among the immigrants, the poor who are under the city walls; or simply does not understand why corruption has sometimes penetrated into the heart of some trade unionists.""",1.0
389,8888,It just seems hopeless.,0.25
390,8888,"The hundreds of families gathered in the vast NRG Center on the southern outskirts of Houston may have a roof over their heads, but their plight is similar to those of those who have left the Middle East for Europe. They are refugees - people who have lost their homes, possessions, and, in many cases, their livelihoods.",0.5
391,8888,""""" We need to sit down, talk to those who are upset, and start looking for meaningful solutions that can give them hope. As soon as a country gets its people to develop a sense of hopelessness, people will get a lot upset. """"",1.0
392,8888,"Sri Lanka's commitment to this programme reflects our commitment to upholding the values and spirit of this organisation by helping the weaker members of the Commonwealth to develop their economies, which have limited productive capacity and domestic markets.",0.25
393,8888,"Asmani embodied poverty, disease, hunger, homelessness and illiteracy - in short, the world of the have-nots. The poet Jasimuddin focused on their socio-economic plight in his immortal poem Asmani, a real-life woman who lived in Rasulpur in Faridpur. Lost generations of Ashmanis are still with us in every corner of the country.",0.75
394,8888,""""" A case has been opened and we will also hold a meeting as a safety cluster to develop a comprehensive, integrated strategy to prevent this, because we are a caring department and our responsibility is to protect the vulnerable, especially the elderly and people with disabilities, """" she said. """,1.0
395,8888,"NUVA ERA, Ilocos Norte - No family is allowed to be homeless here under the supervision of the city council, said Aldrin Garvida, the mayor of the city.",0.25
396,8888,Homeland star Mandy Patinkin: Fighting for refugees more important than acting,0.5
397,8888,"During the first visit of a British minister to South Sudan this year, Minister Wharton saw for himself the life-changing impact of British aid in Juba and Malakal. For a day, the Minister visited the Protection of Civilian (PoC) site in Malakal, where he met people displaced from their homes. He witnessed the desperate humanitarian situation where more than 60% of the population - 7.5 million people - are expected to need food and face a potential famine as the worst food crisis since independence in 2011 is caused by ongoing conflict and droughts that threaten lives and destabilise the region.",0.25
398,8888,"Thousands of homeless Iranians braved the cold late Monday, a day after at least 450 people were killed in Iran's deadliest earthquake in more than a decade, Reuters reported, citing state television.",0.75
399,8888,"It cannot be said that a Kenyan smallholder with such an income is hopelessly mired in agrarian poverty, but, of course, nothing in life is ever so simple as allowing for clean and precise answers.",0.25
400,8888,"It is lunchtime and we are sitting in the gutted remains of the house he has painted today, the floor is strewn with splinters of concrete and the windows are all blown out. Consider the bombed-out houses of Aleppo, but this building is being renovated so that the landowner can rent it out to refugee families who can afford more than one tent. Ibrahim is not one of those families.",0.75
401,8888,""""" Most of the time you hear people advocating the inclusion of women in government because they are vulnerable, but what most people don't realise is that disabled people are even more vulnerable than women and need to be supported, """" he added.",1.0
402,8888,"""NGO predicts Nearly 50,000 births in Rohingya camps Save the Children estimates that Rohingya women will give birth to 48,000 babies this year in refugee settlements in Bangladesh. The aid organization said poor sanitation could lead to diphtheria, cholera and measles."" ""It's just going to be catastrophic and terrible for us... my brain doesn't really know how to handle it,"" said an assistant director of Bangladesh's social services. -- AP """,0.25
403,8888,"Suheil said Sunday that his organization fears for the tens of thousands of Syrian citizens who have fled to refugee camps in Lebanon and Turkey, who are being persecuted and entirely dependent on non-governmental organizations for their well-being.",0.25
404,8888,""""" It could have been absolutely anyone and... they have done nothing, they are completely innocent and to lose their lives, it is just heartbreaking for these poor families, """" Angelica Haifa told AFP news agency.",0.25
405,8888,"Motsepe and his wife, Precious, founded the Motsepe Foundation in 1999 to create new jobs, support education, and improve the lives of children, the unemployed, and the disabled, among other things.",1.0
406,8888,"""This aspect of the Constitution has obliged the Court on several occasions to assess the policies pursued by the government. In the landmark first case, Government of RSA and others against Grootboom and others, Court 49 found that the government's housing policy violated the obligations imposed on the government under Article 26 of the Constitution by failing"" to provide any form of assistance to those in urgent need of access to housing ""50 and ordered the government to modify its program"" to help people who have no access to land, no roof over their heads and who live in intolerable conditions or crisis situations. """" 51 """,0.75
407,8888,"The demonstrators will embrace the thrillingly novel experience of being homeless in KL with homemade sandwiches, and when the rally is over, the organizers will claim that seven billion people have attended and that Najib must therefore resign.",0.25
408,8888,"What I have found, especially with the last woman I dated, is that many women expect that women who think of themselves as strong and independent individuals will be given everything (even if I have suggested some sharing).",1.0
409,8888,"No doubt progress has been made, but too many Jamaicans remain poor and in a sense of hopelessness; too many are unemployed and hungry; cursing the IMF for its prescription will not get us very far; the IMF has not knocked on Jamaica's door; we have stood at the door of death and knocked.",0.75
410,8888,"""The senseless violence and reign of terror of the gangsters have destroyed the moral fibre of some communities that need to be freed from the cycle of violence and hopelessness,"" said Sanco National spokesman Jabu Mahlangu.",0.75
411,8888,"This time, McTell will perform with the Crisis Choir and guest singer Annie Lennox as part of a project to end homelessness. Crisis was also founded 50 years ago and now runs 13 centres for more than 4,000 homeless people over Christmas.",0.75
412,8888,""""" I believe that many socio-economic and poverty-related problems and trauma-related problems stemming from the history of colonialism really make indigenous women very vulnerable. ""< h > Minister says progress in the number of indigenous women""",0.75
413,8888,Ms Mishra said it was a lonely experience to arrive in a new country as a migrant or refugee.,0.25
414,8888,""""" They're a bit behind me, I think, ""said Starc, who slept on the lawn of the Sydney Cricket Ground on Sunday night to raise money for a local charity that fights youth homelessness."" ""If all goes well with them, they could start bowling this week. I'm a bit ahead of them. Hopefully, all three of us are on the plane to the UAE."" """,1.0
415,8888,""""" I will work hard to ensure that crime rates in our area remain low, that our investigations are thorough and that we help look after and protect those in need. """,0.25
416,8888,"I also noticed the change in socio-economic levels, but if more schools adopted this approach, poor families would not fall out of gentrification.",0.25
417,8888,"As a little girl, I cried walking through the streets of Toronto because I didn't know how to help the homeless. I started to feel like that little girl again, heartbroken by people's needs. But there was one big difference: I no longer felt that everything was hopeless.",0.75
418,8888,"Christmas and New Year are just around the corner, and families across Nigeria will come together to celebrate, but for millions of poor families, they will both celebrate occasions of hunger, fear, and insecurity.",0.75
419,8888,""""" Until the vulnerable know their rights, until victims and survivors get justice, until the perpetrators are adequately punished and until all forms of violence in Nigeria and even in the world end, """" she said.",0.25
420,8888,"But this could have devastating consequences for the disabled and elderly, who lack the mobility to cope with sudden and unexpected events, she added.",0.75
421,8888,"The school for the blind, deaf and mute in Isulo, in the state of Anambra, which boasts a number of beautiful buildings, is one of the schools struggling with the lack of facilities to meet the special educational needs of the children. Felix Nwaochi, the general president of the municipality of Isulo, says that the school is in urgent need of water supply, as many blind pupils have to fetch water from a stream in order to survive in school.",0.75
422,8888,""""" Together we prevent people from dying at sea and help prevent vulnerable people from being exploited, """" he said.",0.25
423,8888,"Speaking to journalists during his visit to the village of Vahar on Saturday, the Prime Minister said that enumerators should count nomads and handicapped people in the census. He said that foreign immigrants should not be included in the census in the Sindh districts. Responding to a question about the suicide bombing in Sehwan, he said that the martyred families of the Shewan attack would soon receive compensation that the Sindh government had announced for them. He was accompanied by members of the Sindh cabinet.",0.25
424,8888,"Lilia Caberio is from Sulangan in the Philippines. In 2013, her house was destroyed during Typhoon Haiyan by winds of 170 miles per hour and a 6-metre high storm surge, and for a while she lived with her family in a tent that had been erected where her house stood. Lilia found the typhoon scary enough, but homelessness must have felt worse until Elizabeth passed by.",0.75
425,8888,"""On the 30th anniversary of the People's Revolution, or Edsa, I should remember - and we must never forget this - what martial law has done and resulted in: among other things, insane corruption in the government, suppression of political freedom, wasted innocent lives, violation of human rights, confiscation of private property, loss of our ability to say before martial law that"" this is a free country, """" apart from leaving the poor at the mercy of endless misery, despair and hopelessness. """,0.25
426,8888,Zuma also said the government had made progress in improving poor families - many households have access to electricity and water.,0.25
427,8888,Treacherous: The terrified refugees floated in the Aegean Sea at night,0.25
428,8888,""""" You want to live in a country that treats women with compassion, ""says the Health Minister."" ""This is an Ireland that no longer says,"" Take the boat, take the plane... today we say we want to help you. """"",1.0
429,8888,""""" When poor families lose chickens, they also lose the income that is spent on food, school fees and medicines. """,0.25
430,8888,"Even people with disabilities can still practice karate and have a sense of success. It doesn't matter what your state of being is, people are encouraged to excel.",1.0
431,8888,WASHINGTON - A group of political action groups backed by billionaire brothers Charles and David Koch is launching a seven-figure ad buy to bolster efforts to find a permanent solution for the undocumented immigrants who benefit from the Deferred Action for Childhood Arrivals (DACA) program.,0.75
432,8888,"""She said:"" I realised this need when I helped with the Eagles Wings Trust mobile soup kitchen in Dundee. Hygiene products and other everyday necessities make a huge difference to people who are homeless or do not have their own homes. """"",0.75
433,8888,"""According to the US Substance Abuse and Mental Health Services Administration (SAMHSA),"" suicidal experiences are ""overwhelming emotional pain where you feel trapped, alone and hopeless. It's not their life they want to erase; it's that pain they want to kill."" """,1.0
434,8888,"The demographics of Pakistan and India are very similar. Poverty is a widespread problem. According to the FAO, 40 percent of children in Pakistan are undernourished and underweight because they do not have access to adequate food, and this is not because there is not enough; Pakistan is the eighth largest food producing country, but 50 percent of the population is food insecure. In the face of the massive income inequality that persists, RHA is a brilliant movement. We collect leftovers or additional food in restaurants and distribute it to the homeless and hungry locally.",0.75
435,8888,Their overarching goal is to curb violence against women during elections and encourage them to participate actively in politics.,0.25
